user_id,name,parent_name,fraud_score,spam_score,sim_id,id_used,sim_status,activation_date,sim_fraud_score,cdr_timestamp,duration,call_type,current_location,agent_id,agent_fraud_score,cdr_id
3520,User_3520,Parent_80,0.196028152,0.720642668,7110,Voter Card,Inactive,24/07/24,0.062929398,03/01/25 11:24,268,inbound,Uttarakhand,322,0.182173245,7110
3521,User_3521,Parent_56,0.16277122,0.954178119,7111,Aadhaar Card,Active,06/09/24,0.000919912,30/11/24 11:24,212,outbound,Punjab,402,0.211795168,7111
3521,User_3521,Parent_56,0.16277122,0.954178119,7112,Voter Card,Inactive,10/09/24,0.074229937,16/02/25 11:24,90,SMS,Meghalaya,402,0.211795168,7112
3522,User_3522,Parent_37,0.17833627,0.181816532,7113,Driving License,Inactive,26/01/25,0.046776497,03/01/25 11:24,124,inbound,Karnataka,89,0.272764136,7113
3523,User_3523,Parent_34,0.095597021,0.642921227,7114,Voter Card,Inactive,06/04/24,0.080040065,23/12/24 11:24,107,SMS,Telangana,247,0.0453947,7114
3524,User_3524,Parent_57,0.128464147,0.439577681,7115,Voter Card,Active,06/11/24,0.080506481,31/12/24 11:24,45,SMS,Bihar,21,0.149561451,7115
3524,User_3524,Parent_57,0.128464147,0.439577681,7116,Voter Card,Inactive,10/05/24,0.04910597,21/12/24 11:24,201,inbound,Bihar,21,0.149561451,7116
3525,User_3525,Parent_76,0.118279546,0.686498734,7117,Driving License,Active,19/09/24,0.065451507,23/11/24 11:24,23,SMS,Jharkhand,184,0.250109796,7117
3526,User_3526,Parent_20,0.162644093,0.846613231,7118,Voter Card,Active,05/04/24,0.056153761,08/01/25 11:24,215,SMS,Goa,150,0.01876423,7118
3527,User_3527,Parent_51,0.058281058,0.740848463,7119,Aadhaar Card,Inactive,09/11/24,0.042644445,24/01/25 11:24,117,inbound,Gujarat,24,0.20027031,7119
3528,User_3528,Parent_39,0.036262335,0.992289749,7120,Driving License,Inactive,03/05/24,0.05941861,20/01/25 11:24,281,outbound,Meghalaya,265,0.29521341,7120
3529,User_3529,Parent_11,0.071891903,0.898323725,7121,Driving License,Inactive,08/03/24,0.073888637,07/12/24 11:24,180,SMS,Himachal Pradesh,276,0.241303025,7121
3529,User_3529,Parent_11,0.071891903,0.898323725,7122,Voter Card,Inactive,23/02/24,0.052591168,28/01/25 11:24,107,SMS,Meghalaya,276,0.241303025,7122
3530,User_3530,Parent_96,0.122556119,0.447186783,7123,Driving License,Active,23/07/24,0.000797043,23/12/24 11:24,229,outbound,Odisha,379,0.245881099,7123
3530,User_3530,Parent_96,0.122556119,0.447186783,7124,Driving License,Active,15/08/24,0.020212533,09/12/24 11:24,15,SMS,Tamil Nadu,379,0.245881099,7124
3531,User_3531,Parent_89,0.194622484,0.719528792,7125,Aadhaar Card,Inactive,29/06/24,0.092305018,20/01/25 11:24,263,SMS,Meghalaya,153,0.151672781,7125
3532,User_3532,Parent_49,0.00450106,0.127091682,7126,Driving License,Inactive,31/08/24,0.052888251,07/02/25 11:24,36,inbound,Meghalaya,350,0.060348716,7126
3532,User_3532,Parent_49,0.00450106,0.127091682,7127,Aadhaar Card,Active,17/05/24,0.098227905,17/01/25 11:24,18,SMS,Karnataka,350,0.060348716,7127
3533,User_3533,Parent_17,0.126705614,0.695610173,7128,Aadhaar Card,Active,24/10/24,0.05801728,25/01/25 11:24,272,outbound,Arunachal Pradesh,486,0.244906955,7128
3533,User_3533,Parent_17,0.126705614,0.695610173,7129,Aadhaar Card,Active,19/06/24,0.016742467,22/01/25 11:24,228,outbound,Assam,486,0.244906955,7129
3534,User_3534,Parent_42,0.048735755,0.512624887,7130,Aadhaar Card,Inactive,31/12/24,0.088372529,13/01/25 11:24,234,inbound,Maharashtra,123,0.082182922,7130
3534,User_3534,Parent_42,0.048735755,0.512624887,7131,Voter Card,Inactive,11/09/24,0.044200046,06/01/25 11:24,58,inbound,Jharkhand,123,0.082182922,7131
3534,User_3534,Parent_42,0.048735755,0.512624887,7132,Driving License,Active,15/03/24,0.059968729,30/01/25 11:24,176,SMS,Maharashtra,123,0.082182922,7132
3535,User_3535,Parent_69,0.196497841,0.189547386,7133,Driving License,Active,05/03/24,0.097382588,28/01/25 11:24,181,SMS,Odisha,322,0.182173245,7133
3535,User_3535,Parent_69,0.196497841,0.189547386,7134,Driving License,Inactive,24/10/24,0.048227001,03/12/24 11:24,18,inbound,Maharashtra,322,0.182173245,7134
3535,User_3535,Parent_69,0.196497841,0.189547386,7135,Driving License,Inactive,13/02/25,0.079390948,30/11/24 11:24,53,inbound,Haryana,322,0.182173245,7135
3536,User_3536,Parent_17,0.084210525,0.477081079,7136,Aadhaar Card,Active,16/03/24,0.01997769,15/02/25 11:24,275,outbound,Rajasthan,211,0.08880034,7136
3536,User_3536,Parent_17,0.084210525,0.477081079,7137,Aadhaar Card,Inactive,23/07/24,0.050956105,10/01/25 11:24,207,outbound,Nagaland,211,0.08880034,7137
3536,User_3536,Parent_17,0.084210525,0.477081079,7138,Driving License,Active,05/03/24,0.091639429,23/12/24 11:24,279,SMS,Gujarat,211,0.08880034,7138
3537,User_3537,Parent_97,0.038579691,0.515392886,7139,Voter Card,Active,24/04/24,0.024789231,27/12/24 11:24,255,SMS,Tripura,315,0.221134532,7139
3538,User_3538,Parent_62,0.077946559,0.105619392,7140,Voter Card,Active,06/10/24,0.053942637,08/02/25 11:24,193,inbound,West Bengal,385,0.121411356,7140
3538,User_3538,Parent_62,0.077946559,0.105619392,7141,Driving License,Inactive,16/01/25,0.027159794,05/01/25 11:24,284,inbound,Tamil Nadu,385,0.121411356,7141
3538,User_3538,Parent_62,0.077946559,0.105619392,7142,Voter Card,Active,05/05/24,0.005109019,10/02/25 11:24,274,inbound,Andhra Pradesh,385,0.121411356,7142
3539,User_3539,Parent_82,0.140184456,0.149711246,7143,Driving License,Inactive,09/10/24,0.022932293,22/01/25 11:24,177,inbound,Mizoram,408,0.285407604,7143
3539,User_3539,Parent_82,0.140184456,0.149711246,7144,Aadhaar Card,Inactive,24/04/24,0.056167658,02/02/25 11:24,218,inbound,Telangana,408,0.285407604,7144
3539,User_3539,Parent_82,0.140184456,0.149711246,7145,Driving License,Inactive,29/03/24,0.089965972,27/12/24 11:24,284,inbound,Nagaland,408,0.285407604,7145
3540,User_3540,Parent_59,0.004194264,0.016177926,7146,Voter Card,Active,29/08/24,0.068932117,31/01/25 11:24,256,outbound,Rajasthan,378,0.17104754,7146
3540,User_3540,Parent_59,0.004194264,0.016177926,7147,Voter Card,Active,27/05/24,0.036537783,06/12/24 11:24,34,inbound,Uttarakhand,378,0.17104754,7147
3540,User_3540,Parent_59,0.004194264,0.016177926,7148,Aadhaar Card,Active,24/01/25,0.005416011,29/12/24 11:24,268,outbound,Arunachal Pradesh,378,0.17104754,7148
3541,User_3541,Parent_63,0.102358513,0.636329851,7149,Driving License,Active,08/01/25,0.01260552,06/12/24 11:24,245,SMS,Punjab,328,0.094129933,7149
3541,User_3541,Parent_63,0.102358513,0.636329851,7150,Voter Card,Active,26/01/25,0.003551286,23/11/24 11:24,111,SMS,Uttar Pradesh,328,0.094129933,7150
3542,User_3542,Parent_36,0.178761325,0.886872736,7151,Voter Card,Active,11/03/24,0.03988266,24/11/24 11:24,96,outbound,Uttarakhand,359,0.075611361,7151
3542,User_3542,Parent_36,0.178761325,0.886872736,7152,Driving License,Active,01/07/24,0.080193193,23/12/24 11:24,210,SMS,Sikkim,359,0.075611361,7152
3542,User_3542,Parent_36,0.178761325,0.886872736,7153,Aadhaar Card,Active,04/11/24,0.023528985,20/12/24 11:24,128,inbound,Karnataka,359,0.075611361,7153
3543,User_3543,Parent_57,0.105370231,0.928005664,7154,Voter Card,Active,17/06/24,0.074422671,03/12/24 11:24,151,outbound,Himachal Pradesh,212,0.156866804,7154
3544,User_3544,Parent_85,0.032086403,0.145035333,7155,Voter Card,Inactive,08/12/24,0.028417075,24/11/24 11:24,155,SMS,Uttar Pradesh,260,0.033376035,7155
3545,User_3545,Parent_36,0.0894757,0.957767877,7156,Aadhaar Card,Inactive,31/05/24,0.068367049,21/01/25 11:24,193,inbound,Haryana,417,0.13196781,7156
3545,User_3545,Parent_36,0.0894757,0.957767877,7157,Driving License,Active,17/04/24,0.084844487,08/12/24 11:24,140,SMS,Jharkhand,417,0.13196781,7157
3546,User_3546,Parent_6,0.162116169,0.890748015,7158,Driving License,Active,11/03/24,0.065145123,22/11/24 11:24,251,outbound,Meghalaya,147,0.238334301,7158
3546,User_3546,Parent_6,0.162116169,0.890748015,7159,Voter Card,Active,29/04/24,0.036108879,20/11/24 11:24,169,inbound,Meghalaya,147,0.238334301,7159
3546,User_3546,Parent_6,0.162116169,0.890748015,7160,Voter Card,Inactive,28/11/24,0.02679426,22/01/25 11:24,212,inbound,Andhra Pradesh,147,0.238334301,7160
3547,User_3547,Parent_41,0.153102134,0.328570915,7161,Driving License,Active,29/07/24,0.059565068,27/11/24 11:24,289,SMS,Sikkim,244,0.224576581,7161
3547,User_3547,Parent_41,0.153102134,0.328570915,7162,Driving License,Active,27/03/24,0.011590257,05/12/24 11:24,66,SMS,Uttarakhand,244,0.224576581,7162
3547,User_3547,Parent_41,0.153102134,0.328570915,7163,Voter Card,Inactive,13/03/24,0.084523251,13/01/25 11:24,221,outbound,Punjab,244,0.224576581,7163
3548,User_3548,Parent_18,0.197635731,0.367521604,7164,Driving License,Active,15/11/24,0.021902897,24/01/25 11:24,252,outbound,Odisha,398,0.210784069,7164
3548,User_3548,Parent_18,0.197635731,0.367521604,7165,Driving License,Active,03/06/24,0.026560167,11/12/24 11:24,78,SMS,Tamil Nadu,398,0.210784069,7165
3548,User_3548,Parent_18,0.197635731,0.367521604,7166,Voter Card,Active,24/11/24,0.056322306,21/11/24 11:24,108,inbound,Mizoram,398,0.210784069,7166
3549,User_3549,Parent_79,0.097998495,0.050172892,7167,Driving License,Inactive,22/02/24,0.006809106,10/01/25 11:24,149,SMS,Punjab,372,0.24016573,7167
3550,User_3550,Parent_54,0.141492253,0.233166592,7168,Voter Card,Active,04/02/25,0.04074183,18/12/24 11:24,208,inbound,Andhra Pradesh,406,0.139201223,7168
3551,User_3551,Parent_31,0.119829017,0.677018143,7169,Aadhaar Card,Active,15/08/24,0.042873164,10/12/24 11:24,74,outbound,Uttar Pradesh,349,0.067461394,7169
3552,User_3552,Parent_42,0.174499401,0.734343441,7170,Driving License,Active,02/02/25,0.075343302,31/01/25 11:24,203,outbound,Andhra Pradesh,250,0.113389174,7170
3552,User_3552,Parent_42,0.174499401,0.734343441,7171,Driving License,Active,09/12/24,0.000222817,22/11/24 11:24,142,SMS,Kerala,250,0.113389174,7171
3553,User_3553,Parent_60,0.019885471,0.5306834,7172,Voter Card,Inactive,21/06/24,0.030883935,29/11/24 11:24,233,inbound,Manipur,256,0.261407844,7172
3553,User_3553,Parent_60,0.019885471,0.5306834,7173,Aadhaar Card,Active,04/11/24,0.080916944,22/01/25 11:24,83,outbound,Manipur,256,0.261407844,7173
3553,User_3553,Parent_60,0.019885471,0.5306834,7174,Voter Card,Inactive,25/11/24,0.082292399,01/12/24 11:24,172,SMS,Meghalaya,256,0.261407844,7174
3554,User_3554,Parent_75,0.110590378,0.554964003,7175,Aadhaar Card,Inactive,01/05/24,0.070753346,21/12/24 11:24,197,outbound,Sikkim,173,0.161410261,7175
3555,User_3555,Parent_11,0.038892275,0.858302239,7176,Voter Card,Active,01/04/24,0.030043429,20/01/25 11:24,73,inbound,Karnataka,216,0.245732682,7176
3555,User_3555,Parent_11,0.038892275,0.858302239,7177,Aadhaar Card,Inactive,01/06/24,0.044201025,16/01/25 11:24,83,inbound,Maharashtra,216,0.245732682,7177
3555,User_3555,Parent_11,0.038892275,0.858302239,7178,Aadhaar Card,Active,13/03/24,0.015458336,30/11/24 11:24,233,inbound,Gujarat,216,0.245732682,7178
3556,User_3556,Parent_42,0.148722944,0.739448727,7179,Voter Card,Active,09/02/25,0.022149483,30/11/24 11:24,145,outbound,Arunachal Pradesh,112,0.138448523,7179
3557,User_3557,Parent_25,0.03164136,0.976837368,7180,Driving License,Active,31/10/24,0.067736922,30/01/25 11:24,72,SMS,Bihar,123,0.082182922,7180
3558,User_3558,Parent_12,0.076803964,0.278367948,7181,Voter Card,Inactive,03/03/24,0.05640513,05/01/25 11:24,206,outbound,Arunachal Pradesh,440,0.063459726,7181
3559,User_3559,Parent_50,0.011774861,0.451823011,7182,Voter Card,Active,15/03/24,0.066103089,23/01/25 11:24,274,SMS,Himachal Pradesh,138,0.243647828,7182
3559,User_3559,Parent_50,0.011774861,0.451823011,7183,Aadhaar Card,Inactive,21/07/24,0.04871678,27/12/24 11:24,12,inbound,Andhra Pradesh,138,0.243647828,7183
3559,User_3559,Parent_50,0.011774861,0.451823011,7184,Driving License,Active,02/12/24,0.015201804,29/12/24 11:24,186,outbound,Tamil Nadu,138,0.243647828,7184
3560,User_3560,Parent_79,0.072519148,0.399303622,7185,Voter Card,Active,04/09/24,0.064378943,13/12/24 11:24,36,inbound,Haryana,349,0.067461394,7185
3560,User_3560,Parent_79,0.072519148,0.399303622,7186,Voter Card,Active,01/07/24,0.026123199,09/02/25 11:24,271,SMS,Tamil Nadu,349,0.067461394,7186
3561,User_3561,Parent_15,0.1223437,0.01438579,7187,Voter Card,Active,13/06/24,0.064916945,14/01/25 11:24,294,inbound,Karnataka,381,0.032670912,7187
3561,User_3561,Parent_15,0.1223437,0.01438579,7188,Voter Card,Inactive,15/03/24,0.025185681,30/11/24 11:24,215,inbound,Mizoram,381,0.032670912,7188
3561,User_3561,Parent_15,0.1223437,0.01438579,7189,Voter Card,Inactive,21/05/24,0.09617666,24/11/24 11:24,249,inbound,Sikkim,381,0.032670912,7189
3562,User_3562,Parent_67,0.017724171,0.675238236,7190,Driving License,Inactive,06/09/24,0.036547776,11/02/25 11:24,84,inbound,Uttarakhand,84,0.10424957,7190
3562,User_3562,Parent_67,0.017724171,0.675238236,7191,Aadhaar Card,Active,02/06/24,0.062027429,07/01/25 11:24,295,outbound,Jharkhand,84,0.10424957,7191
3562,User_3562,Parent_67,0.017724171,0.675238236,7192,Driving License,Inactive,21/03/24,0.095774173,21/01/25 11:24,240,SMS,Sikkim,84,0.10424957,7192
3563,User_3563,Parent_55,0.111754965,0.56218619,7193,Voter Card,Active,23/03/24,0.063602949,28/11/24 11:24,276,SMS,Tripura,347,0.262667305,7193
3563,User_3563,Parent_55,0.111754965,0.56218619,7194,Voter Card,Inactive,04/05/24,0.015248722,31/01/25 11:24,51,outbound,Andhra Pradesh,347,0.262667305,7194
3564,User_3564,Parent_63,0.12562181,0.937021468,7195,Aadhaar Card,Inactive,24/09/24,0.078404692,06/12/24 11:24,294,inbound,Kerala,253,0.278036943,7195
3564,User_3564,Parent_63,0.12562181,0.937021468,7196,Driving License,Active,11/11/24,0.058442079,24/01/25 11:24,33,outbound,Maharashtra,253,0.278036943,7196
3565,User_3565,Parent_30,0.065196733,0.36765019,7197,Voter Card,Active,30/07/24,0.075240342,21/12/24 11:24,290,SMS,Madhya Pradesh,432,0.043810215,7197
3565,User_3565,Parent_30,0.065196733,0.36765019,7198,Driving License,Inactive,12/01/25,0.028721351,19/01/25 11:24,243,inbound,Andhra Pradesh,432,0.043810215,7198
3566,User_3566,Parent_96,0.076401796,0.121973153,7199,Voter Card,Active,04/09/24,0.095846035,24/12/24 11:24,258,inbound,Nagaland,140,0.230370619,7199
3566,User_3566,Parent_96,0.076401796,0.121973153,7200,Driving License,Inactive,14/05/24,0.064292681,17/01/25 11:24,296,outbound,Odisha,140,0.230370619,7200
3566,User_3566,Parent_96,0.076401796,0.121973153,7201,Voter Card,Active,10/09/24,0.071254734,11/01/25 11:24,189,outbound,Andhra Pradesh,140,0.230370619,7201
3567,User_3567,Parent_59,0.135502214,0.259347458,7202,Aadhaar Card,Active,30/06/24,0.002761425,03/01/25 11:24,264,SMS,Madhya Pradesh,212,0.156866804,7202
3568,User_3568,Parent_37,0.159245051,0.985135377,7203,Driving License,Inactive,16/04/24,0.09655355,28/01/25 11:24,175,outbound,Telangana,311,0.079155725,7203
3569,User_3569,Parent_66,0.109622177,0.152253416,7204,Aadhaar Card,Active,04/02/25,0.032193712,18/11/24 11:24,12,outbound,Jharkhand,253,0.278036943,7204
3569,User_3569,Parent_66,0.109622177,0.152253416,7205,Aadhaar Card,Inactive,03/03/24,0.099675886,05/12/24 11:24,71,outbound,Assam,253,0.278036943,7205
3570,User_3570,Parent_84,0.071039018,0.055815443,7206,Aadhaar Card,Inactive,16/10/24,0.000894225,12/12/24 11:24,68,SMS,Uttar Pradesh,389,0.082656105,7206
3570,User_3570,Parent_84,0.071039018,0.055815443,7207,Driving License,Inactive,28/11/24,0.050942696,06/01/25 11:24,214,outbound,Haryana,389,0.082656105,7207
3571,User_3571,Parent_60,0.150339205,0.589400042,7208,Driving License,Inactive,18/09/24,0.04155558,14/01/25 11:24,34,SMS,Arunachal Pradesh,485,0.008269625,7208
3571,User_3571,Parent_60,0.150339205,0.589400042,7209,Aadhaar Card,Active,17/09/24,0.023994649,18/11/24 11:24,91,SMS,Himachal Pradesh,485,0.008269625,7209
3572,User_3572,Parent_95,0.117908526,0.559968712,7210,Driving License,Inactive,20/09/24,0.04929596,27/01/25 11:24,11,SMS,Jharkhand,469,0.281901186,7210
3572,User_3572,Parent_95,0.117908526,0.559968712,7211,Driving License,Inactive,06/12/24,0.079447647,20/01/25 11:24,260,inbound,Telangana,469,0.281901186,7211
3572,User_3572,Parent_95,0.117908526,0.559968712,7212,Aadhaar Card,Active,22/06/24,0.031340037,08/02/25 11:24,137,inbound,Meghalaya,469,0.281901186,7212
3573,User_3573,Parent_97,0.031118753,0.261220816,7213,Voter Card,Active,08/10/24,0.022840631,31/01/25 11:24,280,outbound,Tamil Nadu,336,0.228831719,7213
3573,User_3573,Parent_97,0.031118753,0.261220816,7214,Voter Card,Active,30/06/24,0.049541697,26/11/24 11:24,253,inbound,Rajasthan,336,0.228831719,7214
3573,User_3573,Parent_97,0.031118753,0.261220816,7215,Driving License,Inactive,25/06/24,0.093423327,27/01/25 11:24,123,inbound,Assam,336,0.228831719,7215
3574,User_3574,Parent_19,0.043800708,0.138562107,7216,Voter Card,Active,03/01/25,0.084599677,02/02/25 11:24,186,inbound,Sikkim,224,0.102757673,7216
3574,User_3574,Parent_19,0.043800708,0.138562107,7217,Aadhaar Card,Active,28/06/24,0.011122429,12/02/25 11:24,181,SMS,Manipur,224,0.102757673,7217
3575,User_3575,Parent_45,0.053051426,0.667913341,7218,Aadhaar Card,Inactive,09/06/24,0.02548605,07/01/25 11:24,201,SMS,Chhattisgarh,479,0.160406514,7218
3575,User_3575,Parent_45,0.053051426,0.667913341,7219,Driving License,Inactive,09/10/24,0.07525285,31/01/25 11:24,161,inbound,Gujarat,479,0.160406514,7219
3575,User_3575,Parent_45,0.053051426,0.667913341,7220,Driving License,Inactive,04/12/24,0.022269968,06/01/25 11:24,262,inbound,Sikkim,479,0.160406514,7220
3576,User_3576,Parent_42,0.162696388,0.38690579,7221,Aadhaar Card,Inactive,04/12/24,0.075491093,04/01/25 11:24,277,inbound,Madhya Pradesh,420,0.000230129,7221
3577,User_3577,Parent_50,0.124447117,0.576602955,7222,Aadhaar Card,Inactive,15/04/24,0.099230311,26/12/24 11:24,22,outbound,Uttar Pradesh,197,0.171548918,7222
3578,User_3578,Parent_75,0.00081997,0.469771593,7223,Voter Card,Inactive,27/12/24,0.052621361,06/01/25 11:24,256,outbound,Uttarakhand,328,0.094129933,7223
3578,User_3578,Parent_75,0.00081997,0.469771593,7224,Voter Card,Active,30/07/24,0.059969899,07/01/25 11:24,96,inbound,Tamil Nadu,328,0.094129933,7224
3578,User_3578,Parent_75,0.00081997,0.469771593,7225,Voter Card,Inactive,02/08/24,0.074508122,20/12/24 11:24,198,inbound,Rajasthan,328,0.094129933,7225
3579,User_3579,Parent_32,0.158158886,0.77579616,7226,Driving License,Inactive,19/06/24,0.091136234,05/02/25 11:24,86,outbound,Kerala,322,0.182173245,7226
3579,User_3579,Parent_32,0.158158886,0.77579616,7227,Voter Card,Active,26/10/24,0.017433492,24/12/24 11:24,15,outbound,Rajasthan,322,0.182173245,7227
3579,User_3579,Parent_32,0.158158886,0.77579616,7228,Voter Card,Active,15/11/24,0.034621423,14/02/25 11:24,139,outbound,Tripura,322,0.182173245,7228
3580,User_3580,Parent_89,0.007737991,0.485155086,7229,Driving License,Inactive,03/11/24,0.025014579,12/12/24 11:24,46,outbound,Manipur,86,0.236344589,7229
3580,User_3580,Parent_89,0.007737991,0.485155086,7230,Driving License,Active,13/01/25,0.09520422,25/01/25 11:24,117,inbound,Karnataka,86,0.236344589,7230
3580,User_3580,Parent_89,0.007737991,0.485155086,7231,Aadhaar Card,Active,11/02/25,0.029362179,05/12/24 11:24,85,SMS,Maharashtra,86,0.236344589,7231
3581,User_3581,Parent_62,0.023964444,0.374645245,7232,Aadhaar Card,Inactive,11/11/24,0.048270856,19/12/24 11:24,133,outbound,Telangana,382,0.026496765,7232
3581,User_3581,Parent_62,0.023964444,0.374645245,7233,Aadhaar Card,Inactive,31/10/24,0.005399984,12/01/25 11:24,16,inbound,Manipur,382,0.026496765,7233
3582,User_3582,Parent_49,0.00599576,0.991285499,7234,Driving License,Inactive,16/03/24,0.031950824,14/12/24 11:24,83,outbound,Andhra Pradesh,6,0.140077152,7234
3583,User_3583,Parent_83,0.162026673,0.299571757,7235,Voter Card,Active,31/01/25,0.02845758,11/02/25 11:24,168,outbound,Chhattisgarh,19,0.103634073,7235
3583,User_3583,Parent_83,0.162026673,0.299571757,7236,Voter Card,Inactive,13/07/24,0.021900027,24/11/24 11:24,47,SMS,Goa,19,0.103634073,7236
3584,User_3584,Parent_76,0.084654991,0.137269607,7237,Voter Card,Active,30/07/24,0.099884277,17/12/24 11:24,76,SMS,Himachal Pradesh,147,0.238334301,7237
3584,User_3584,Parent_76,0.084654991,0.137269607,7238,Voter Card,Inactive,25/12/24,0.067824946,07/01/25 11:24,238,inbound,Meghalaya,147,0.238334301,7238
3584,User_3584,Parent_76,0.084654991,0.137269607,7239,Driving License,Inactive,25/01/25,0.046774222,15/01/25 11:24,272,outbound,Assam,147,0.238334301,7239
3585,User_3585,Parent_37,0.122795611,0.953438807,7240,Driving License,Inactive,16/02/25,0.098803641,04/12/24 11:24,235,outbound,Haryana,298,0.139032805,7240
3585,User_3585,Parent_37,0.122795611,0.953438807,7241,Voter Card,Active,08/01/25,0.013329629,09/12/24 11:24,112,inbound,Gujarat,298,0.139032805,7241
3586,User_3586,Parent_42,0.075140811,0.861281479,7242,Driving License,Inactive,26/03/24,0.001043754,11/12/24 11:24,32,inbound,Maharashtra,241,0.144176262,7242
3586,User_3586,Parent_42,0.075140811,0.861281479,7243,Voter Card,Active,05/10/24,0.071619996,15/02/25 11:24,81,inbound,Himachal Pradesh,241,0.144176262,7243
3587,User_3587,Parent_94,0.011503264,0.392479876,7244,Aadhaar Card,Active,11/09/24,0.071179598,12/01/25 11:24,273,outbound,Nagaland,130,0.203117118,7244
3588,User_3588,Parent_20,0.082283436,0.046616716,7245,Driving License,Active,06/04/24,0.005131254,13/02/25 11:24,15,SMS,Andhra Pradesh,313,0.032871618,7245
3588,User_3588,Parent_20,0.082283436,0.046616716,7246,Voter Card,Inactive,17/11/24,0.093254642,13/02/25 11:24,91,inbound,Kerala,313,0.032871618,7246
3589,User_3589,Parent_39,0.050774613,0.67444063,7247,Voter Card,Active,08/01/25,0.086761707,15/12/24 11:24,177,SMS,Bihar,380,0.252661538,7247
3589,User_3589,Parent_39,0.050774613,0.67444063,7248,Driving License,Active,13/08/24,0.042684863,08/12/24 11:24,37,SMS,Nagaland,380,0.252661538,7248
3589,User_3589,Parent_39,0.050774613,0.67444063,7249,Voter Card,Inactive,30/08/24,0.035834668,15/02/25 11:24,209,outbound,Bihar,380,0.252661538,7249
3590,User_3590,Parent_100,0.025729031,0.076567701,7250,Voter Card,Active,07/01/25,0.01092234,30/01/25 11:24,31,outbound,Tamil Nadu,450,0.152534966,7250
3590,User_3590,Parent_100,0.025729031,0.076567701,7251,Aadhaar Card,Active,23/01/25,0.028421433,10/12/24 11:24,267,outbound,Haryana,450,0.152534966,7251
3590,User_3590,Parent_100,0.025729031,0.076567701,7252,Aadhaar Card,Inactive,06/09/24,0.06222253,08/01/25 11:24,285,outbound,West Bengal,450,0.152534966,7252
3591,User_3591,Parent_42,0.003916613,0.102877518,7253,Voter Card,Active,24/08/24,0.076496346,29/01/25 11:24,173,outbound,Odisha,90,0.265102668,7253
3592,User_3592,Parent_90,0.19215771,0.785478933,7254,Driving License,Inactive,05/05/24,0.047421068,02/12/24 11:24,118,SMS,Chhattisgarh,363,0.181198688,7254
3593,User_3593,Parent_85,0.011908794,0.068989794,7255,Aadhaar Card,Active,13/01/25,0.089707167,13/02/25 11:24,278,inbound,Nagaland,486,0.244906955,7255
3593,User_3593,Parent_85,0.011908794,0.068989794,7256,Driving License,Inactive,14/01/25,0.079320945,10/12/24 11:24,59,inbound,Punjab,486,0.244906955,7256
3593,User_3593,Parent_85,0.011908794,0.068989794,7257,Driving License,Inactive,30/03/24,0.047932304,18/12/24 11:24,185,SMS,Odisha,486,0.244906955,7257
3594,User_3594,Parent_70,0.065247079,0.138983939,7258,Aadhaar Card,Inactive,01/02/25,0.03727674,28/12/24 11:24,242,inbound,Jharkhand,342,0.118967116,7258
3595,User_3595,Parent_56,0.084411745,0.736380893,7259,Driving License,Active,21/12/24,0.045925902,08/02/25 11:24,260,inbound,Sikkim,345,0.025400702,7259
3596,User_3596,Parent_87,0.13767558,0.007058599,7260,Voter Card,Inactive,25/06/24,0.052939803,07/12/24 11:24,207,SMS,Meghalaya,485,0.008269625,7260
3597,User_3597,Parent_1,0.049582426,0.072474807,7261,Aadhaar Card,Inactive,12/02/25,0.082166984,20/11/24 11:24,55,SMS,Karnataka,419,0.023565811,7261
3597,User_3597,Parent_1,0.049582426,0.072474807,7262,Voter Card,Active,02/03/24,0.039349925,01/02/25 11:24,97,outbound,Arunachal Pradesh,419,0.023565811,7262
3597,User_3597,Parent_1,0.049582426,0.072474807,7263,Aadhaar Card,Active,05/06/24,0.049723544,14/12/24 11:24,182,outbound,Tamil Nadu,419,0.023565811,7263
3598,User_3598,Parent_36,0.192183934,0.965337948,7264,Driving License,Active,18/12/24,0.099589483,05/01/25 11:24,223,SMS,Maharashtra,73,0.21842099,7264
3599,User_3599,Parent_82,0.051447581,0.599545239,7265,Aadhaar Card,Active,23/07/24,0.01177,04/01/25 11:24,202,outbound,Nagaland,111,0.121958457,7265
3600,User_3600,Parent_54,0.119672903,0.704251335,7266,Voter Card,Inactive,09/05/24,0.057253614,25/11/24 11:24,97,inbound,Sikkim,64,0.135194675,7266
3600,User_3600,Parent_54,0.119672903,0.704251335,7267,Aadhaar Card,Inactive,11/08/24,0.093599097,29/11/24 11:24,253,inbound,Uttarakhand,64,0.135194675,7267
3600,User_3600,Parent_54,0.119672903,0.704251335,7268,Voter Card,Active,05/01/25,0.051746089,04/01/25 11:24,137,outbound,West Bengal,64,0.135194675,7268
3601,User_3601,Parent_31,0.021450957,0.320234539,7269,Driving License,Inactive,21/12/24,0.037127038,30/01/25 11:24,234,outbound,Telangana,51,0.083532161,7269
3601,User_3601,Parent_31,0.021450957,0.320234539,7270,Aadhaar Card,Inactive,17/03/24,0.010807603,10/01/25 11:24,211,outbound,West Bengal,51,0.083532161,7270
3602,User_3602,Parent_90,0.189012834,0.545756239,7271,Driving License,Active,08/04/24,0.050239087,09/12/24 11:24,63,outbound,Nagaland,241,0.144176262,7271
